demande_totale,part_30min,part_60min,part_120min,part_non_atteignable,mediane_min,n_points_controle
3252136.0,0.5694300550985726,0.7805573457520538,0.9406181674439594,0.048485674556928565,19.36595640610576,0
3252136.0,0.567077054835373,0.7745031021889153,0.9404168828192764,0.048485674556928565,19.384368049450224,1
3252136.0,0.567077054835373,0.7745031021889153,0.9403321256764793,0.048485674556928565,19.384368049450224,2
3252136.0,0.5670646212183557,0.7745031021889153,0.9403321256764793,0.048485674556928565,19.39161754146458,3
3252136.0,0.5670646212183557,0.7745031021889153,0.9403321256764793,0.048485674556928565,19.39161754146458,4
3252136.0,0.5657682013431827,0.7734825101039852,0.9403213679637172,0.048496432269690616,19.40017247580883,6
3252136.0,0.5657682013431827,0.7734708337174606,0.9403096915771926,0.048508108656215236,19.40017247580883,8
3252136.0,0.5657682013431827,0.7734448917097464,0.9403096915771926,0.048508108656215236,19.40017247580883,10
3252136.0,0.565113099880119,0.773391902361842,0.9403061942185144,0.048508108656215236,19.489681984354732,15
